"행정구역(시군구)별","연령별","항목","단위","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"대구광역시","80세이상","시도내이동-시군구간 전출[명]","명","1787","1954","2083","2214","2084","2255","2673","2974","3093","2882",
"대구광역시","80세이상","시도간전입[명]","명","1617","1638","1771","1697","1787","1719","1939","1797","1842","1774",
"대구광역시","80세이상","시도간전출[명]","명","1482","1565","1842","1683","1628","1670","1887","1931","2046","2028",
"인천광역시","계","총전입[명]","명","468666","461613","452297","473223","441646","409465","433639","420014","444556","433137",
"인천광역시","계","총전출[명]","명","440872","439578","442973","463685","435869","411135","433706","422351","460304","421714",
"인천광역시","계","순이동[명]","명","27794","22035","9324","9538","5777","-1670","-67","-2337","-15748","11423",
"인천광역시","계","시도내이동-시군구내[명]","명","156184","159934","162728","174846","161701","147772","155992","150091","163316","150553",
"인천광역시","계","시도내이동-시군구간 전입[명]","명","141795","137512","132647","139776","129082","118622","131244","125990","134310","126760",
"인천광역시","계","시도내이동-시군구간 전출[명]","명","141795","137512","132647","139776","129082","118622","131244","125990","134310","126760",
"인천광역시","계","시도간전입[명]","명","170687","164167","156922","158601","150863","143071","146403","143933","146930","155824",
"인천광역시","계","시도간전출[명]","명","142893","142132","147598","149063","145086","144741","146470","146270","162678","144401",
"인천광역시","0 - 4세","총전입[명]","명","31487","30582","29232","29730","26152","22293","23429","20491","20102","17376",
"인천광역시","0 - 4세","총전출[명]","명","28546","28856","28713","29080","26201","22919","24526","21674","21875","16616",
"인천광역시","0 - 4세","순이동[명]","명","2941","1726","519","650","-49","-626","-1097","-1183","-1773","760",
"인천광역시","0 - 4세","시도내이동-시군구내[명]","명","10469","10792","10700","11182","9986","8357","8894","7695","7959","6466",
"인천광역시","0 - 4세","시도내이동-시군구간 전입[명]","명","9439","9133","8668","8985","7719","6643","7647","6781","6555","5135",
"인천광역시","0 - 4세","시도내이동-시군구간 전출[명]","명","9439","9133","8668","8985","7719","6643","7647","6781","6555","5135",
"인천광역시","0 - 4세","시도간전입[명]","명","11579","10657","9864","9563","8447","7293","6888","6015","5588","5775",
"인천광역시","0 - 4세","시도간전출[명]","명","8638","8931","9345","8913","8496","7919","7985","7198","7361","5015",
"인천광역시","5 - 9세","총전입[명]","명","23378","22739","21317","22000","19662","17937","19047","17339","18983","16967",
"인천광역시","5 - 9세","총전출[명]","명","22082","21948","21181","21785","20024","18853","19993","18011","20103","16582",
"인천광역시","5 - 9세","순이동[명]","명","1296","791","136","215","-362","-916","-946","-672","-1120","385",
"인천광역시","5 - 9세","시도내이동-시군구내[명]","명","9436","9512","9195","9820","8937","8087","8602","7759","8661","7385",
"인천광역시","5 - 9세","시도내이동-시군구간 전입[명]","명","6646","6455","5923","6096","5451","4990","5654","5078","5525","4648",
"인천광역시","5 - 9세","시도내이동-시군구간 전출[명]","명","6646","6455","5923","6096","5451","4990","5654","5078","5525","4648",
"인천광역시","5 - 9세","시도간전입[명]","명","7296","6772","6199","6084","5274","4860","4791","4502","4797","4934",
"인천광역시","5 - 9세","시도간전출[명]","명","6000","5981","6063","5869","5636","5776","5737","5174","5917","4549",
"인천광역시","10 - 14세","총전입[명]","명","22795","20785","18728","18006","15415","13524","14285","13261","14232","13476",
"인천광역시","10 - 14세","총전출[명]","명","21789","19985","18255","17724","15301","13721","14536","13333","14782","13069",
"인천광역시","10 - 14세","순이동[명]","명","1006","800","473","282","114","-197","-251","-72","-550","407",
"인천광역시","10 - 14세","시도내이동-시군구내[명]","명","9734","9205","8569","8504","7357","6441","6699","6092","6853","6446",
"인천광역시","10 - 14세","시도내이동-시군구간 전입[명]","명","6560","5800","5017","4762","4111","3694","4078","3809","3984","3550",
"인천광역시","10 - 14세","시도내이동-시군구간 전출[명]","명","6560","5800","5017","4762","4111","3694","4078","3809","3984","3550",
"인천광역시","10 - 14세","시도간전입[명]","명","6501","5780","5142","4740","3947","3389","3508","3360","3395","3480",
"인천광역시","10 - 14세","시도간전출[명]","명","5495","4980","4669","4458","3833","3586","3759","3432","3945","3073",
"인천광역시","15 - 19세","총전입[명]","명","25986","25106","23902","24057","21439","18907","18249","17112","17333","15727",
"인천광역시","15 - 19세","총전출[명]","명","25317","24635","23671","23785","21048","19163","18395","17329","17503","15292",
"인천광역시","15 - 19세","순이동[명]","명","669","471","231","272","391","-256","-146","-217","-170","435",
"인천광역시","15 - 19세","시도내이동-시군구내[명]","명","10833","11279","10982","11292","9662","8576","8169","7288","7595","6601",
"인천광역시","15 - 19세","시도내이동-시군구간 전입[명]","명","7496","6846","6238","6212","5641","4794","4834","4450","4442","3894",
"인천광역시","15 - 19세","시도내이동-시군구간 전출[명]","명","7496","6846","6238","6212","5641","4794","4834","4450","4442","3894",
"인천광역시","15 - 19세","시도간전입[명]","명","7657","6981","6682","6553","6136","5537","5246","5374","5296","5232",
"인천광역시","15 - 19세","시도간전출[명]","명","6988","6510","6451","6281","5745","5793","5392","5591","5466","4797",
"인천광역시","20 - 24세","총전입[명]","명","33138","33364","34292","37402","36204","34143","35227","35851","37934","36636",
"인천광역시","20 - 24세","총전출[명]","명","30902","31446","33290","36490","34625","33023","33805","34267","38187","36117",
"인천광역시","20 - 24세","순이동[명]","명","2236","1918","1002","912","1579","1120","1422","1584","-253","519",
"인천광역시","20 - 24세","시도내이동-시군구내[명]","명","10333","11012","11766","13056","12048","10848","10912","10742","11593","10185",
"인천광역시","20 - 24세","시도내이동-시군구간 전입[명]","명","9126","9014","9049","9893","9210","8540","9129","8861","9774","9302",
"인천광역시","20 - 24세","시도내이동-시군구간 전출[명]","명","9126","9014","9049","9893","9210","8540","9129","8861","9774","9302",
"인천광역시","20 - 24세","시도간전입[명]","명","13679","13338","13477","14453","14946","14755","15186","16248","16567","17149",
"인천광역시","20 - 24세","시도간전출[명]","명","11443","11420","12475","13541","13367","13635","13764","14664","16820","16630",
"인천광역시","25 - 29세","총전입[명]","명","50234","46294","44352","45958","45019","44624","49995","52335","56200","57595",
"인천광역시","25 - 29세","총전출[명]","명","47162","43964","43600","45730","44524","44386","49787","52673","58519","57008",
"인천광역시","25 - 29세","순이동[명]","명","3072","2330","752","228","495","238","208","-338","-2319","587",
"인천광역시","25 - 29세","시도내이동-시군구내[명]","명","13375","12634","12657","13432","13087","12563","13987","14716","16728","15926",
"인천광역시","25 - 29세","시도내이동-시군구간 전입[명]","명","14923","13594","12545","13200","12494","12146","14203","15104","16671","16890",
"인천광역시","25 - 29세","시도내이동-시군구간 전출[명]","명","14923","13594","12545","13200","12494","12146","14203","15104","16671","16890",
"인천광역시","25 - 29세","시도간전입[명]","명","21936","20066","19150","19326","19438","19915","21805","22515","22801","24779",
"인천광역시","25 - 29세","시도간전출[명]","명","18864","17736","18398","19098","18943","19677","21597","22853","25120","24192",
"인천광역시","30 - 34세","총전입[명]","명","62665","62415","60310","58874","52720","46642","47474","44926","48191","49455",
"인천광역시","30 - 34세","총전출[명]","명","57763","58030","58412","57158","51689","46749","47377","45687","50563","47686",
"인천광역시","30 - 34세","순이동[명]","명","4902","4385","1898","1716","1031","-107","97","-761","-2372","1769",
"인천광역시","30 - 34세","시도내이동-시군구내[명]","명","17804","17957","18181","18152","16107","14023","14494","13795","15283","14302",
"인천광역시","30 - 34세","시도내이동-시군구간 전입[명]","명","19467","19306","18698","18347","16318","14222","15042","14262","15667","15672",
"인천광역시","30 - 34세","시도내이동-시군구간 전출[명]","명","19467","19306","18698","18347","16318","14222","15042","14262","15667","15672",
"인천광역시","30 - 34세","시도간전입[명]","명","25394","25152","23431","22375","20295","18397","17938","16869","17241","19481",
"인천광역시","30 - 34세","시도간전출[명]","명","20492","20767","21533","20659","19264","18504","17841","17630","19613","17712",
"인천광역시","35 - 39세","총전입[명]","명","47647","46031","44505","46892","44686","42282","46262","43629","44476","41266",
"인천광역시","35 - 39세","총전출[명]","명","44157","43420","43386","45699","44183","43115","46674","44034","46400","39215",
"인천광역시","35 - 39세","순이동[명]","명","3490","2611","1119","1193","503","-833","-412","-405","-1924","2051",
"인천광역시","35 - 39세","시도내이동-시군구내[명]","명","15051","15097","14788","16148","15372","14357","15848","14504","15446","13249",
"인천광역시","35 - 39세","시도내이동-시군구간 전입[명]","명","14195","13724","13297","14273","13501","12765","14674","14148","14405","12827",
"인천광역시","35 - 39세","시도내이동-시군구간 전출[명]","명","14195","13724","13297","14273","13501","12765","14674","14148","14405","12827",
"인천광역시","35 - 39세","시도간전입[명]","명","18401","17210","16420","16471","15813","15160","15740","14977","14625","15190",
"인천광역시","35 - 39세","시도간전출[명]","명","14911","14599","15301","15278","15310","15993","16152","15382","16549","13139",
"인천광역시","40 - 44세","총전입[명]","명","41781","41713","39913","40909","36884","32790","33578","31847","34859","34015",
"인천광역시","40 - 44세","총전출[명]","명","39899","40010","39398","40178","36481","33127","33934","31909","36045","32608",
"인천광역시","40 - 44세","순이동[명]","명","1882","1703","515","731","403","-337","-356","-62","-1186","1407",
"인천광역시","40 - 44세","시도내이동-시군구내[명]","명","14924","15354","14832","15457","13956","12078","12515","11636","12996","12066",
"인천광역시","40 - 44세","시도내이동-시군구간 전입[명]","명","12839","12404","11896","12044","10915","9831","10326","9752","10776","10097",
"인천광역시","40 - 44세","시도내이동-시군구간 전출[명]","명","12839","12404","11896","12044","10915","9831","10326","9752","10776","10097",
"인천광역시","40 - 44세","시도간전입[명]","명","14018","13955","13185","13408","12013","10881","10737","10459","11087","11852",
"인천광역시","40 - 44세","시도간전출[명]","명","12136","12252","12670","12677","11610","11218","11093","10521","12273","10445",
